date,city,pm2_5_mean,pm2_5_max,pm10_mean,pm10_max,nitrogen_dioxide_mean,nitrogen_dioxide_max,ozone_mean,ozone_max,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_gusts_10m_max
2024-04-11,Hyderabad,22.483333333333334,30.5,36.725,49.9,6.295833333333333,11.7,97.79166666666667,142.0,29.1,45,0.0,11.9,42.8
2024-04-12,Hyderabad,21.316666666666666,34.7,33.53333333333333,53.2,9.325000000000001,30.6,73.70833333333333,107.0,27.8,63,6.3,11.8,37.8
2024-04-13,Hyderabad,18.191666666666666,27.6,27.995833333333334,42.8,10.1875,28.4,77.04166666666667,120.0,28.0,53,1.8,8.1,34.9
2024-04-14,Hyderabad,20.0625,26.0,30.754166666666666,38.9,10.1875,28.4,83.29166666666667,122.0,30.0,48,0.0,8.5,27.7
2024-04-15,Hyderabad,18.837500000000002,25.7,29.212500000000002,38.4,9.620833333333334,29.9,84.66666666666667,124.0,30.7,40,0.0,8.5,31.7
2024-04-16,Hyderabad,21.054166666666667,39.7,32.55833333333333,60.5,11.066666666666668,30.0,96.375,155.0,31.3,37,0.0,8.5,25.6
2024-04-17,Hyderabad,38.59166666666667,50.1,61.85833333333333,82.2,14.745833333333332,32.6,100.29166666666667,162.0,31.7,41,0.1,6.2,23.4
2024-04-18,Hyderabad,47.9625,64.5,83.84583333333333,107.6,17.233333333333334,53.2,105.54166666666667,170.0,32.1,42,0.0,5.6,21.2
2024-04-19,Hyderabad,49.1625,62.4,84.61666666666666,107.3,18.508333333333333,44.9,95.54166666666667,156.0,32.0,42,0.1,7.4,39.6
2024-04-20,Hyderabad,63.53333333333333,73.3,105.9375,118.5,14.141666666666666,34.2,98.95833333333333,152.0,30.0,52,0.5,9.7,30.6
2024-04-21,Hyderabad,56.0875,65.4,90.89166666666667,106.9,21.820833333333336,67.4,102.83333333333333,174.0,30.5,50,1.7,9.3,42.5
2024-04-22,Hyderabad,40.725,61.2,66.41666666666667,94.3,28.02916666666667,67.4,90.375,168.0,30.9,44,0.0,9.0,43.9
2024-04-23,Hyderabad,34.125,57.2,54.699999999999996,88.9,11.666666666666666,33.2,112.04166666666667,157.0,30.4,44,0.0,5.8,27.7
2024-04-24,Hyderabad,23.366666666666664,39.0,38.387499999999996,60.3,15.0625,45.8,93.5,140.0,30.8,33,0.0,8.5,27.7
2024-04-25,Hyderabad,19.608333333333334,30.3,31.6125,48.0,11.4125,28.1,100.83333333333333,151.0,31.7,32,0.0,8.2,26.3
2024-04-26,Hyderabad,18.599999999999998,27.2,30.03333333333333,42.0,8.970833333333333,24.9,95.58333333333333,138.0,32.3,34,0.0,7.3,23.0
2024-04-27,Hyderabad,21.041666666666668,28.1,33.020833333333336,42.8,10.133333333333333,24.4,102.04166666666667,149.0,32.1,36,0.0,6.8,25.2
2024-04-28,Hyderabad,25.825,35.2,40.49583333333333,53.1,7.979166666666667,21.7,105.08333333333333,146.0,33.3,34,0.0,9.1,34.2
2024-04-29,Hyderabad,24.474999999999998,36.4,37.36666666666667,54.1,12.883333333333333,44.0,103.66666666666667,152.0,32.9,34,0.0,6.9,27.4
2024-04-30,Hyderabad,20.75,42.5,31.233333333333334,61.7,15.420833333333334,51.4,99.625,151.0,33.2,36,0.0,6.8,28.4
2024-05-01,Hyderabad,20.724999999999998,28.3,32.96666666666667,44.5,11.204166666666666,31.5,111.16666666666667,167.0,33.7,29,0.0,10.3,31.7
2024-05-02,Hyderabad,21.195833333333333,29.1,33.416666666666664,43.2,12.791666666666666,37.3,115.875,178.0,32.5,27,0.0,9.3,35.3
2024-05-03,Hyderabad,24.650000000000002,38.9,37.4,56.3,22.974999999999998,70.2,111.20833333333333,207.0,32.5,26,0.0,8.5,27.0
2024-05-04,Hyderabad,29.520833333333332,41.3,44.875,63.6,15.225,42.9,120.91666666666667,194.0,33.1,41,0.0,7.0,27.7
2024-05-05,Hyderabad,33.86666666666667,39.0,51.81666666666666,59.3,13.904166666666667,45.6,130.5,193.0,33.4,44,0.0,9.4,29.5
2024-05-06,Hyderabad,25.825,31.7,39.07083333333333,47.7,11.887500000000001,39.1,129.41666666666666,176.0,33.6,44,0.0,8.1,28.1
2024-05-07,Hyderabad,24.6375,31.4,37.19583333333333,47.1,6.766666666666667,15.6,127.20833333333333,158.0,29.3,64,1.6,13.1,49.3
2024-05-08,Hyderabad,28.2,33.5,43.38333333333333,49.9,11.679166666666667,47.8,117.875,161.0,29.7,58,0.8,9.9,39.6
2024-05-09,Hyderabad,24.40416666666667,34.0,38.208333333333336,52.9,7.258333333333333,18.3,117.41666666666667,159.0,29.3,62,0.8,11.5,61.2
2024-05-10,Hyderabad,26.683333333333334,33.5,41.75,53.0,9.4375,19.3,109.45833333333333,156.0,27.7,74,22.9,6.1,35.6
2024-05-11,Hyderabad,20.3,25.4,31.90416666666667,39.5,10.762500000000001,33.8,102.625,156.0,30.7,54,0.0,8.2,28.8
2024-05-12,Hyderabad,19.875,26.5,31.133333333333336,41.2,10.720833333333333,23.5,97.125,157.0,30.1,57,5.1,6.3,43.9
2024-05-13,Hyderabad,25.2375,35.6,38.80833333333333,53.2,18.458333333333332,50.5,92.91666666666667,163.0,29.4,58,1.6,5.9,27.4
2024-05-14,Hyderabad,28.8125,40.3,43.975,60.3,19.900000000000002,45.9,90.0,149.0,29.3,59,0.5,7.7,36.0
2024-05-15,Hyderabad,30.508333333333336,43.4,47.0875,66.4,11.924999999999999,36.5,110.625,180.0,29.7,61,1.0,7.1,30.2
2024-05-16,Hyderabad,28.745833333333334,42.5,46.40416666666667,67.3,12.258333333333333,32.7,93.54166666666667,167.0,28.7,66,13.5,7.5,40.3
2024-05-17,Hyderabad,6.083333333333333,10.1,8.729166666666666,14.4,8.35,19.0,54.333333333333336,79.0,27.3,73,2.3,8.6,35.6
2024-05-18,Hyderabad,10.754166666666668,18.0,15.416666666666666,26.1,7.3125,12.0,91.625,136.0,27.1,78,10.7,6.2,38.9
2024-05-19,Hyderabad,12.654166666666667,25.7,18.4875,37.6,10.25,32.0,74.625,110.0,27.1,80,10.3,5.0,20.9
2024-05-20,Hyderabad,9.120833333333334,15.0,13.362499999999999,22.1,9.8125,22.9,68.83333333333333,125.0,28.5,74,9.2,6.3,33.8
2024-05-21,Hyderabad,11.370833333333332,19.0,18.4375,30.7,8.725,17.6,88.70833333333333,138.0,29.7,63,0.2,9.2,35.6
2024-05-22,Hyderabad,15.950000000000001,21.4,30.650000000000002,47.5,9.008333333333333,18.3,86.33333333333333,138.0,29.3,67,5.5,5.9,34.6
2024-05-23,Hyderabad,27.383333333333336,57.3,48.041666666666664,97.8,16.858333333333334,67.4,108.58333333333333,191.0,30.3,60,0.0,7.4,23.8
2024-05-24,Hyderabad,46.53333333333333,70.3,84.51666666666667,121.1,18.179166666666667,60.1,119.25,195.0,32.1,50,0.0,9.4,34.2
2024-05-25,Hyderabad,31.65416666666667,53.0,52.291666666666664,91.5,11.35,24.0,93.75,141.0,31.7,51,0.5,10.9,36.4
2024-05-26,Hyderabad,29.370833333333334,50.9,49.85,81.7,10.041666666666666,25.2,101.70833333333333,158.0,32.3,46,0.2,17.9,47.9
2024-05-27,Hyderabad,26.175,33.5,46.15,62.6,5.645833333333333,11.8,99.95833333333333,131.0,31.5,55,0.0,20.9,46.8
2024-05-28,Hyderabad,19.837500000000002,26.6,36.30833333333333,46.9,6.995833333333334,19.3,82.66666666666667,116.0,31.6,52,0.0,19.0,43.6
2024-05-29,Hyderabad,21.625,29.3,40.65833333333333,56.3,7.583333333333333,20.4,85.375,128.0,32.4,46,0.0,16.6,47.2
2024-05-30,Hyderabad,23.3,32.2,44.9125,61.2,10.054166666666667,34.2,87.625,137.0,32.8,42,0.0,13.2,37.8
2024-05-31,Hyderabad,23.675,38.9,51.82083333333333,74.3,12.225,45.8,88.08333333333333,133.0,33.6,38,0.0,12.4,40.0
2024-06-01,Hyderabad,31.229166666666668,52.5,64.25,94.1,16.845833333333335,49.1,89.54166666666667,148.0,33.8,41,0.0,8.6,31.7
2024-06-02,Hyderabad,37.0375,47.1,64.50416666666666,81.3,14.525,41.2,87.29166666666667,139.0,29.9,65,25.2,9.4,43.2
2024-06-03,Hyderabad,27.59166666666667,44.4,39.80416666666667,64.3,14.0375,49.4,92.66666666666667,155.0,27.8,69,11.9,8.9,30.2
2024-06-04,Hyderabad,38.99583333333333,52.0,57.849999999999994,77.1,12.525,35.6,95.45833333333333,140.0,28.8,68,7.4,7.2,34.9
2024-06-05,Hyderabad,26.070833333333336,39.0,38.3375,57.0,7.854166666666667,12.8,89.20833333333333,136.0,26.7,83,34.1,5.9,28.4
2024-06-06,Hyderabad,21.195833333333333,38.8,31.354166666666668,57.6,12.591666666666667,30.7,76.91666666666667,131.0,27.1,80,38.3,10.6,34.6
2024-06-07,Hyderabad,23.825,32.1,34.920833333333334,46.3,11.924999999999999,23.7,79.08333333333333,130.0,26.9,77,4.5,8.8,34.2
2024-06-08,Hyderabad,18.020833333333332,24.4,25.683333333333334,34.3,7.983333333333333,13.2,84.625,132.0,26.4,79,6.3,8.7,32.4
2024-06-09,Hyderabad,12.3375,22.6,17.333333333333332,31.7,10.4,18.0,71.16666666666667,114.0,26.4,77,1.6,10.5,30.6
2024-06-10,Hyderabad,18.495833333333334,27.2,25.870833333333334,37.6,8.629166666666666,13.9,83.79166666666667,118.0,25.5,83,10.6,11.6,35.3
2024-06-11,Hyderabad,10.475,18.3,14.670833333333334,25.0,6.608333333333333,9.8,84.08333333333333,105.0,25.3,85,6.0,14.2,37.1
2024-06-12,Hyderabad,20.1375,33.4,31.058333333333334,54.0,7.216666666666666,14.3,85.41666666666667,123.0,25.7,82,6.2,14.2,42.5
2024-06-13,Hyderabad,17.270833333333332,22.9,25.9875,36.7,6.0125,10.0,77.25,110.0,26.1,83,32.4,15.0,38.5
2024-06-14,Hyderabad,13.279166666666667,25.6,19.558333333333334,37.4,8.383333333333333,22.3,62.791666666666664,92.0,25.9,82,8.7,14.8,45.0
2024-06-15,Hyderabad,10.85,16.8,17.0125,25.8,7.554166666666667,20.4,58.625,84.0,27.2,74,0.8,15.0,42.1
2024-06-16,Hyderabad,12.104166666666666,20.1,18.654166666666665,30.0,8.475,24.3,59.0,94.0,27.5,72,2.1,12.1,36.7
2024-06-17,Hyderabad,12.3375,16.7,18.291666666666668,24.5,8.1875,16.9,66.91666666666667,98.0,27.8,73,2.8,11.7,36.4
2024-06-18,Hyderabad,13.625,16.7,21.75,27.0,6.408333333333334,11.6,69.33333333333333,95.0,27.9,72,0.4,13.4,36.7
2024-06-19,Hyderabad,12.408333333333333,15.3,22.47083333333333,29.0,6.045833333333333,10.5,60.208333333333336,85.0,27.3,72,6.5,16.2,38.9
2024-06-20,Hyderabad,12.0875,15.0,25.120833333333334,31.2,6.020833333333333,10.8,60.458333333333336,82.0,27.8,65,0.6,17.3,45.7
2024-06-21,Hyderabad,10.475,16.6,24.229166666666668,38.8,7.191666666666666,16.2,52.166666666666664,78.0,27.5,71,2.8,16.9,45.0
2024-06-22,Hyderabad,14.225,19.9,30.995833333333334,41.6,9.754166666666666,23.0,44.583333333333336,63.0,25.7,81,15.8,9.0,29.2
2024-06-23,Hyderabad,13.229166666666666,21.2,25.570833333333336,39.6,9.4625,23.4,59.791666666666664,93.0,27.2,74,2.5,11.7,38.9
2024-06-24,Hyderabad,13.633333333333333,18.1,23.895833333333332,39.3,8.520833333333334,14.7,62.291666666666664,92.0,27.7,67,0.1,12.3,33.1
2024-06-25,Hyderabad,9.258333333333333,17.3,16.495833333333334,34.3,6.895833333333333,11.8,56.625,80.0,27.2,74,7.9,14.2,42.8
2024-06-26,Hyderabad,7.6125,16.6,11.254166666666668,24.7,6.9375,11.6,57.416666666666664,87.0,26.9,77,7.4,16.7,47.9
2024-06-27,Hyderabad,5.316666666666666,9.5,7.7375,13.9,8.200000000000001,10.4,44.625,56.0,25.0,86,28.0,17.8,46.4
2024-06-28,Hyderabad,6.116666666666667,11.7,9.0625,16.9,6.679166666666667,10.0,48.083333333333336,70.0,25.2,84,8.9,19.6,48.2
2024-06-29,Hyderabad,8.762500000000001,17.2,16.620833333333334,34.7,6.591666666666666,11.0,50.541666666666664,73.0,26.6,75,2.2,17.6,47.9
2024-06-30,Hyderabad,7.729166666666667,10.4,12.354166666666666,17.6,7.991666666666667,11.9,44.0,71.0,25.3,85,11.8,15.7,37.4
2024-07-01,Hyderabad,7.504166666666666,11.9,14.945833333333333,26.0,7.433333333333334,9.6,43.625,69.0,26.0,77,1.0,19.3,50.0
2024-07-02,Hyderabad,6.145833333333333,10.7,13.095833333333333,25.6,5.2625,8.3,47.166666666666664,74.0,26.4,72,1.8,22.5,59.0
2024-07-03,Hyderabad,9.487499999999999,16.8,19.845833333333335,37.8,5.8875,9.8,52.416666666666664,80.0,26.6,73,0.0,18.8,46.4
2024-07-04,Hyderabad,8.804166666666667,13.8,17.724999999999998,33.6,6.608333333333333,10.7,46.833333333333336,65.0,27.0,71,0.1,18.8,45.0
2024-07-05,Hyderabad,7.158333333333334,11.5,13.241666666666667,22.8,6.7875000000000005,10.7,41.333333333333336,62.0,26.2,77,2.4,18.0,47.5
2024-07-06,Hyderabad,7.529166666666666,15.0,14.845833333333333,32.1,6.4750000000000005,9.5,47.958333333333336,67.0,25.6,80,9.9,19.6,56.2
2024-07-07,Hyderabad,8.216666666666667,15.9,12.904166666666667,25.4,7.120833333333334,12.4,48.208333333333336,65.0,25.2,82,9.3,15.0,42.5
2024-07-08,Hyderabad,12.633333333333333,18.6,20.583333333333332,29.5,9.475,22.2,49.75,77.0,24.8,86,25.9,11.3,33.1
2024-07-09,Hyderabad,10.0875,16.7,16.029166666666665,28.7,9.5,15.3,42.291666666666664,61.0,25.3,83,8.6,13.0,36.4
2024-07-10,Hyderabad,12.225,22.5,22.0625,39.8,9.070833333333335,22.3,51.458333333333336,83.0,26.4,73,2.1,14.9,40.7
2024-07-11,Hyderabad,10.154166666666667,13.5,17.154166666666665,23.2,7.095833333333334,11.4,51.875,77.0,26.3,76,12.0,16.5,41.8
2024-07-12,Hyderabad,9.279166666666667,14.2,17.6375,30.4,5.645833333333333,8.4,49.25,71.0,26.2,76,3.3,18.8,46.4
2024-07-13,Hyderabad,5.879166666666666,11.1,9.391666666666667,19.5,5.266666666666667,7.9,45.041666666666664,60.0,25.9,78,3.6,22.0,56.5
2024-07-14,Hyderabad,5.166666666666667,11.5,7.4375,16.9,6.383333333333333,12.1,37.791666666666664,55.0,24.4,88,17.7,18.7,42.8
2024-07-15,Hyderabad,5.4125000000000005,10.8,7.8625,16.1,8.375,11.5,37.208333333333336,54.0,24.7,87,5.4,17.2,44.6
2024-07-16,Hyderabad,6.479166666666667,8.4,9.445833333333333,12.3,8.954166666666667,10.3,38.5,48.0,25.6,81,8.8,19.3,45.4
2024-07-17,Hyderabad,6.004166666666666,12.2,8.929166666666667,18.0,6.254166666666666,9.5,46.416666666666664,66.0,25.1,81,3.6,19.9,53.6
2024-07-18,Hyderabad,4.991666666666666,12.7,7.204166666666667,18.5,5.925,11.0,47.416666666666664,66.0,24.9,85,10.8,21.9,56.2
2024-07-19,Hyderabad,3.5541666666666667,4.8,5.083333333333333,6.8,6.316666666666666,8.6,42.75,51.0,23.9,90,28.3,23.6,52.6
2024-07-20,Hyderabad,3.6458333333333335,7.7,5.291666666666667,11.9,5.741666666666667,8.1,43.833333333333336,49.0,23.4,91,20.6,26.9,61.2
2024-07-21,Hyderabad,4.866666666666666,7.7,7.0249999999999995,11.9,6.304166666666667,9.1,42.875,52.0,24.1,86,13.5,23.8,51.8
2024-07-22,Hyderabad,4.104166666666667,6.5,6.2875000000000005,10.4,5.375,7.6,47.208333333333336,60.0,24.0,88,10.2,23.0,50.4
2024-07-23,Hyderabad,4.545833333333333,7.3,6.891666666666667,10.8,5.320833333333334,7.8,41.25,59.0,24.3,87,11.9,24.6,60.1
2024-07-24,Hyderabad,4.3374999999999995,8.3,6.741666666666667,13.9,5.958333333333333,7.3,35.916666666666664,48.0,23.3,90,25.7,24.7,51.8
2024-07-25,Hyderabad,3.2125,6.1,4.670833333333333,9.5,5.916666666666667,8.5,35.541666666666664,45.0,23.2,91,18.2,25.3,52.6
2024-07-26,Hyderabad,9.083333333333334,14.0,18.245833333333334,33.6,5.466666666666666,7.7,48.166666666666664,64.0,23.9,85,13.5,22.5,56.2
2024-07-27,Hyderabad,6.375,12.0,12.5375,25.0,6.204166666666667,9.8,38.833333333333336,49.0,23.7,88,10.5,23.5,55.4
2024-07-28,Hyderabad,8.491666666666667,16.3,19.820833333333333,50.9,4.8125,8.7,45.958333333333336,68.0,25.1,81,4.8,22.5,62.6
2024-07-29,Hyderabad,8.370833333333334,13.4,19.770833333333332,38.6,6.183333333333334,10.8,45.541666666666664,66.0,25.3,82,3.8,18.1,46.1
2024-07-30,Hyderabad,9.404166666666667,16.4,20.983333333333334,34.1,5.791666666666667,9.1,51.0,74.0,26.0,78,0.0,18.1,47.5
2024-07-31,Hyderabad,8.220833333333333,13.3,15.658333333333333,37.5,6.366666666666667,11.0,47.916666666666664,73.0,26.1,77,1.5,17.7,47.5
2024-08-01,Hyderabad,7.4624999999999995,11.5,13.229166666666666,20.7,6.875,11.3,42.833333333333336,53.0,25.5,81,3.7,18.2,43.2
2024-08-02,Hyderabad,6.079166666666667,9.7,9.433333333333334,15.5,7.0249999999999995,9.1,39.125,50.0,24.5,85,11.5,21.3,55.4
2024-08-03,Hyderabad,5.466666666666666,8.7,9.1,15.0,5.945833333333333,10.1,43.041666666666664,65.0,25.4,77,0.4,21.3,57.2
2024-08-04,Hyderabad,7.0625,11.6,12.820833333333333,20.9,5.966666666666666,9.7,46.041666666666664,69.0,25.2,80,4.9,18.1,47.9
2024-08-05,Hyderabad,9.816666666666666,16.9,19.408333333333335,29.6,7.7,19.5,45.208333333333336,71.0,25.8,77,0.5,15.2,40.3
2024-08-06,Hyderabad,9.441666666666666,13.4,16.808333333333334,23.9,7.445833333333333,13.8,39.916666666666664,62.0,25.2,82,5.5,16.1,41.8
2024-08-07,Hyderabad,9.65,13.4,15.979166666666666,20.8,8.799999999999999,12.5,41.166666666666664,52.0,23.5,92,22.2,13.3,38.5
2024-08-08,Hyderabad,13.120833333333332,22.8,28.15833333333333,41.2,9.933333333333334,26.9,46.958333333333336,78.0,24.6,83,7.9,13.7,35.3
2024-08-09,Hyderabad,16.366666666666667,27.5,33.25833333333333,51.6,10.008333333333333,27.9,54.75,86.0,25.3,81,3.6,10.3,31.3
2024-08-10,Hyderabad,13.5375,17.1,28.212500000000002,40.5,8.633333333333333,22.3,56.333333333333336,83.0,26.0,78,0.4,10.0,30.2
2024-08-11,Hyderabad,13.987499999999999,22.9,31.6375,42.1,9.441666666666666,25.5,52.458333333333336,83.0,25.8,76,0.2,11.7,32.4
2024-08-12,Hyderabad,16.691666666666666,30.9,30.662499999999998,50.9,14.4375,38.7,45.708333333333336,83.0,24.9,85,39.0,8.1,24.5
2024-08-13,Hyderabad,21.883333333333336,39.0,38.3125,62.9,18.745833333333334,38.7,56.041666666666664,107.0,26.2,82,2.2,6.5,24.8
2024-08-14,Hyderabad,21.17083333333333,44.8,32.82083333333333,67.8,19.341666666666665,59.7,66.41666666666667,106.0,27.0,80,0.2,3.9,18.0
2024-08-15,Hyderabad,25.620833333333334,43.5,39.49166666666667,66.4,20.275000000000002,50.5,58.25,108.0,26.5,83,1.1,4.5,23.0
2024-08-16,Hyderabad,22.708333333333332,32.6,34.262499999999996,48.2,16.583333333333332,30.5,56.625,106.0,25.4,88,26.6,4.4,37.8
2024-08-17,Hyderabad,17.379166666666666,41.1,25.316666666666666,59.4,15.529166666666667,43.6,63.166666666666664,113.0,26.4,82,3.2,5.5,24.5
2024-08-18,Hyderabad,25.59166666666667,36.3,37.300000000000004,52.5,17.650000000000002,40.0,65.125,123.0,26.5,83,7.8,4.6,21.2
2024-08-19,Hyderabad,24.179166666666664,36.8,35.00833333333333,52.7,15.016666666666666,33.8,63.083333333333336,122.0,25.2,90,17.3,3.7,19.1
2024-08-20,Hyderabad,16.779166666666665,26.5,23.954166666666666,37.8,13.083333333333334,38.0,73.875,130.0,25.5,85,8.2,4.0,16.2
2024-08-21,Hyderabad,15.299999999999999,30.6,22.141666666666666,43.9,11.295833333333334,35.0,72.125,115.0,26.7,81,7.4,7.6,27.0
2024-08-22,Hyderabad,13.466666666666667,30.0,19.691666666666666,43.1,11.941666666666668,33.9,58.166666666666664,86.0,25.7,82,6.9,10.7,36.7
2024-08-23,Hyderabad,9.370833333333334,16.2,13.508333333333333,24.0,8.15,15.2,46.375,72.0,25.5,79,0.2,15.5,41.4
2024-08-24,Hyderabad,5.7749999999999995,9.6,8.108333333333333,13.5,7.108333333333333,10.2,39.083333333333336,59.0,24.3,85,12.7,21.8,55.1
2024-08-25,Hyderabad,5.516666666666667,13.6,8.416666666666666,22.7,5.966666666666666,8.0,42.958333333333336,69.0,24.1,85,9.1,20.7,52.2
2024-08-26,Hyderabad,5.825,12.2,9.170833333333333,20.3,5.133333333333334,8.3,48.666666666666664,73.0,25.0,80,1.8,20.3,51.1
2024-08-27,Hyderabad,7.629166666666666,15.4,12.075000000000001,25.3,5.883333333333333,10.8,45.375,64.0,25.1,79,4.0,18.0,49.0
2024-08-28,Hyderabad,8.166666666666666,18.0,13.295833333333334,29.9,6.6499999999999995,14.2,44.666666666666664,70.0,25.3,78,3.3,17.3,50.0
2024-08-29,Hyderabad,11.424999999999999,23.1,21.566666666666666,43.7,8.454166666666667,23.1,41.75,67.0,25.1,78,1.0,16.0,41.8
2024-08-30,Hyderabad,13.233333333333334,17.1,26.3125,35.7,9.245833333333334,15.8,42.583333333333336,62.0,23.8,90,15.9,13.7,35.6
2024-08-31,Hyderabad,10.066666666666666,14.3,17.150000000000002,26.0,7.820833333333333,10.0,38.625,52.0,23.1,91,25.0,21.2,52.6
2024-09-01,Hyderabad,10.799999999999999,13.2,16.875,23.5,6.816666666666666,9.3,48.291666666666664,53.0,22.4,92,72.0,23.3,51.5
2024-09-02,Hyderabad,11.241666666666667,14.2,19.616666666666667,25.7,5.3875,8.5,48.666666666666664,65.0,23.5,86,19.6,20.8,47.9
2024-09-03,Hyderabad,8.862499999999999,15.1,16.6375,26.7,5.9750000000000005,11.5,47.833333333333336,69.0,24.6,84,8.8,17.6,46.4
2024-09-04,Hyderabad,7.175,14.5,11.924999999999999,27.6,6.804166666666667,11.6,43.041666666666664,61.0,24.4,86,7.9,18.9,56.2
2024-09-05,Hyderabad,11.141666666666666,16.4,18.266666666666666,25.7,7.445833333333333,14.3,48.833333333333336,77.0,25.1,83,3.7,16.1,43.9
2024-09-06,Hyderabad,9.116666666666667,11.9,14.429166666666667,18.9,6.458333333333333,11.3,51.5,80.0,25.2,83,2.9,15.9,43.9
2024-09-07,Hyderabad,12.15,17.5,20.179166666666667,29.7,9.174999999999999,15.0,41.5,60.0,24.0,89,10.3,16.4,40.3
2024-09-08,Hyderabad,8.645833333333334,12.9,13.1,19.4,7.3,10.1,41.75,51.0,23.7,91,16.1,16.2,34.6
2024-09-09,Hyderabad,8.995833333333334,13.1,13.395833333333334,20.0,8.15,11.5,37.666666666666664,47.0,23.5,91,12.9,17.9,40.3
2024-09-10,Hyderabad,7.9624999999999995,11.3,12.104166666666666,17.2,5.708333333333333,8.9,47.5,70.0,25.1,81,2.5,19.2,47.5
2024-09-11,Hyderabad,10.1625,15.2,17.354166666666668,25.3,6.25,12.5,50.666666666666664,75.0,25.1,76,0.1,18.2,46.1
2024-09-12,Hyderabad,13.704166666666666,18.4,26.77916666666667,33.8,6.683333333333334,13.0,50.291666666666664,73.0,25.1,75,0.0,17.4,44.3
2024-09-13,Hyderabad,18.0,20.4,43.71666666666667,71.7,7.695833333333333,15.8,51.875,75.0,24.8,73,0.0,15.1,42.5
2024-09-14,Hyderabad,14.904166666666667,18.2,29.958333333333332,39.1,8.645833333333334,20.6,54.208333333333336,81.0,24.9,74,0.0,13.5,43.6
2024-09-15,Hyderabad,12.883333333333333,16.6,23.754166666666666,30.7,7.433333333333334,13.6,54.958333333333336,81.0,25.2,73,0.0,14.9,40.3
2024-09-16,Hyderabad,15.6625,22.8,28.120833333333334,41.6,7.479166666666667,13.3,61.625,79.0,24.5,76,0.8,15.5,41.0
2024-09-17,Hyderabad,24.0625,29.4,44.04583333333333,51.3,8.608333333333333,19.9,78.79166666666667,125.0,25.2,72,0.0,13.6,41.8
2024-09-18,Hyderabad,28.075,38.4,48.9375,61.9,11.424999999999999,30.1,76.625,128.0,24.8,74,0.1,10.1,29.5
2024-09-19,Hyderabad,31.608333333333334,46.3,52.27916666666667,70.8,13.362499999999999,38.0,84.33333333333333,137.0,25.5,74,0.0,6.7,21.2
2024-09-20,Hyderabad,31.28333333333333,43.9,47.574999999999996,64.5,13.387500000000001,35.6,80.33333333333333,132.0,25.8,77,0.4,9.0,31.3
2024-09-21,Hyderabad,28.520833333333332,38.2,41.25833333333333,55.3,12.020833333333334,27.3,74.5,114.0,24.9,85,6.1,8.4,32.0
2024-09-22,Hyderabad,21.849999999999998,35.4,31.5125,50.8,12.6,39.6,81.91666666666667,122.0,24.7,86,2.4,10.1,32.8
2024-09-23,Hyderabad,28.166666666666668,52.0,40.416666666666664,74.5,16.979166666666668,40.9,78.58333333333333,152.0,24.8,88,20.0,6.7,25.6
2024-09-24,Hyderabad,24.870833333333334,40.6,35.545833333333334,58.1,14.145833333333334,31.9,78.08333333333333,144.0,25.2,85,13.6,6.3,23.0
2024-09-25,Hyderabad,18.329166666666666,26.8,26.087500000000002,38.1,10.195833333333333,19.8,70.375,111.0,24.7,88,14.6,8.9,25.6
2024-09-26,Hyderabad,8.620833333333334,15.9,12.770833333333334,24.2,7.4750000000000005,14.5,54.208333333333336,84.0,24.8,85,8.6,14.2,38.5
2024-09-27,Hyderabad,9.495833333333334,15.0,15.191666666666668,24.9,7.641666666666667,13.9,51.875,75.0,25.3,79,0.0,14.0,37.4
2024-09-28,Hyderabad,11.983333333333334,23.6,18.395833333333332,34.5,11.566666666666668,28.0,46.208333333333336,80.0,25.5,79,0.0,9.3,27.0
2024-09-29,Hyderabad,19.108333333333334,40.2,28.641666666666666,58.4,19.625,45.8,51.458333333333336,108.0,26.1,79,0.8,4.1,16.6
2024-09-30,Hyderabad,20.724999999999998,41.3,30.566666666666666,60.1,19.708333333333332,46.8,56.125,106.0,25.8,85,3.7,4.5,18.4
2024-10-01,Hyderabad,34.266666666666666,50.5,50.074999999999996,73.3,30.09583333333333,61.6,70.45833333333333,142.0,26.4,82,2.7,3.8,22.7
2024-10-02,Hyderabad,22.116666666666664,27.5,32.15833333333333,39.7,12.762500000000001,32.9,79.125,136.0,26.4,81,3.1,7.6,37.4
2024-10-03,Hyderabad,26.55,41.2,39.775,64.0,9.158333333333333,19.1,87.29166666666667,141.0,26.1,81,1.1,10.2,30.6
2024-10-04,Hyderabad,35.512499999999996,41.2,54.5375,65.9,12.229166666666666,30.0,82.33333333333333,148.0,25.8,81,0.1,7.8,28.1
2024-10-05,Hyderabad,36.19166666666667,71.7,57.44583333333333,111.3,19.729166666666668,62.0,81.20833333333333,146.0,24.9,85,2.2,7.2,34.2
2024-10-06,Hyderabad,64.08333333333333,80.8,105.35416666666667,129.5,29.108333333333334,60.5,89.5,173.0,25.6,82,1.4,6.0,38.9
2024-10-07,Hyderabad,54.604166666666664,76.8,88.80416666666667,124.3,19.704166666666666,42.5,93.20833333333333,140.0,25.4,79,2.1,6.9,31.0
2024-10-08,Hyderabad,33.25,46.6,54.04583333333333,74.0,10.799999999999999,21.6,73.70833333333333,102.0,25.2,79,0.2,7.2,25.2
